symbol,date,open,high,low,close,close_unadjusted,volume,is_roll_date
GC,2025-02-26,3356.1,3359.6,3355.6,3356.7,2914.1,239,0
GC,2025-02-27,3363.0,3363.0,3313.0,3315.7,2873.1,702,0
GC,2025-02-28,3319.7,3319.7,3276.7,3290.5,2847.9,168,0
GC,2025-03-02,3315.3,3315.3,3313.9,3313.9,2871.3,2,0
GC,2025-03-03,3313.6,3334.4,3306.0,3330.6,2888.0,154,0
GC,2025-03-04,3328.7,3370.5,3328.7,3359.1,2916.5,270,0
GC,2025-03-05,3362.1,3364.6,3335.6,3355.6,2913.0,445,0
GC,2025-03-06,3346.6,3361.2,3346.4,3351.6,2909.0,63,0
GC,2025-03-07,3343.5,3369.9,3343.1,3353.2,2910.6,67,0
GC,2025-03-09,3352.7,3352.7,3352.7,3352.7,2910.1,1,0
GC,2025-03-10,3357.7,3357.7,3322.8,3323.2,2880.6,45,0
GC,2025-03-11,3324.9,3359.3,3324.6,3359.1,2916.5,132,0
GC,2025-03-12,3354.6,3381.9,3352.6,3380.2,2937.6,471,0
GC,2025-03-13,3388.0,3430.6,3384.4,3426.1,2983.5,59,0
GC,2025-03-14,3437.0,3447.4,3428.6,3432.6,2990.0,655,0
GC,2025-03-17,3433.6,3444.1,3431.6,3444.1,3001.5,129,0
GC,2025-03-18,3449.0,3481.8,3447.0,3477.8,3035.2,252,0
GC,2025-03-19,3474.6,3493.5,3473.5,3493.5,3050.9,78,0
GC,2025-03-20,3489.9,3489.9,3477.0,3483.2,3040.6,30,0
GC,2025-03-21,3477.1,3480.1,3443.5,3468.1,3025.5,37,0
GC,2025-03-24,3466.9,3466.9,3448.6,3448.6,3006.0,20,0
GC,2025-03-25,3469.0,3471.4,3466.6,3466.6,3024.0,12,0
GC,2025-03-26,3475.8,3475.8,3462.1,3462.1,3019.5,16,0
GC,2025-03-27,3468.1,3507.6,3468.1,3507.1,3064.5,5,0
GC,2025-03-28,3511.4,3537.5,3511.2,3532.6,3090.0,8682,0
GC,2025-03-30,3533.6,3542.8,3533.6,3538.2,3095.6,60,0
GC,2025-03-31,3535.9,3575.2,3528.6,3574.8,3132.2,870,0
GC,2025-04-01,3575.1,3592.1,3546.6,3560.0,3117.4,782,0
GC,2025-04-02,3565.6,3611.2,3564.6,3606.1,3163.5,1250,0
GC,2025-04-03,3605.4,3607.3,3494.6,3552.6,3110.0,2282,0
GC,2025-04-04,3547.3,3570.3,3453.6,3478.2,3035.6,1429,0
GC,2025-04-06,3459.0,3467.0,3415.4,3425.7,2983.1,73,0
GC,2025-04-07,3407.6,3493.4,3392.3,3410.6,2968.0,1701,0
GC,2025-04-08,3436.6,3457.1,3408.4,3408.4,2965.8,505,0
GC,2025-04-09,3453.4,3533.0,3453.4,3514.8,3072.2,335,0
GC,2025-04-10,3561.0,3624.7,3545.9,3624.7,3182.1,57,0
GC,2025-04-11,3629.3,3677.6,3626.0,3675.6,3233.0,230,0
GC,2025-04-13,3658.1,3658.1,3658.1,3658.1,3215.5,1,0
GC,2025-04-14,3671.4,3671.4,3637.1,3637.6,3195.0,121,0
GC,2025-04-15,3658.6,3680.9,3656.6,3680.9,3238.3,4,0
GC,2025-04-16,3697.4,3787.6,3695.5,3787.6,3345.0,101,0
GC,2025-04-17,3766.7,3769.2,3730.4,3765.7,3323.1,68,0
GC,2025-04-20,3784.8,3784.8,3784.8,3784.8,3342.2,1,0
GC,2025-04-21,3817.9,3872.7,3809.5,3869.7,3427.1,58,0
GC,2025-04-22,3908.0,3928.2,3757.9,3767.4,3324.8,223,0
GC,2025-04-23,3770.8,3812.9,3698.8,3747.5,3304.9,72,0
GC,2025-04-24,3767.4,3798.1,3748.7,3797.9,3355.3,70,0
GC,2025-04-25,3743.0,3743.0,3708.7,3714.8,3272.2,16,0
GC,2025-04-28,3727.1,3727.1,3727.1,3727.1,3284.5,2,0
GC,2025-04-29,3771.6,3775.6,3742.5,3757.1,3314.5,90,0
GC,2025-04-30,3761.3,3761.3,3710.4,3713.3,3270.7,161,0
GC,2025-05-01,3693.1,3693.1,3641.2,3673.6,3231.0,87,0
GC,2025-05-02,3682.5,3699.6,3667.6,3667.6,3225.0,27,0
GC,2025-05-04,3685.3,3685.4,3685.2,3685.4,3242.8,4,0
GC,2025-05-05,3684.9,3758.3,3682.3,3752.7,3310.1,58,0
GC,2025-05-06,3808.1,3873.5,3799.4,3835.1,3392.5,205,0
GC,2025-05-07,3834.1,3834.1,3807.3,3807.3,3364.7,28,0
GC,2025-05-08,3832.6,3832.6,3731.3,3744.7,3302.1,29,0
GC,2025-05-09,3741.6,3778.1,3741.6,3768.9,3326.3,103,0
GC,2025-05-11,3743.3,3743.3,3715.6,3728.6,3286.0,12,0
GC,2025-05-12,3709.1,3716.8,3647.6,3674.6,3232.0,318,0
GC,2025-05-13,3690.1,3694.0,3666.1,3694.0,3251.4,21,0
GC,2025-05-14,3675.6,3675.6,3614.3,3614.3,3171.7,155,0
GC,2025-05-15,3593.6,3670.7,3567.6,3670.7,3228.1,146,0
GC,2025-05-16,3670.3,3670.7,3616.5,3634.4,3191.8,183,0
GC,2025-05-19,3677.0,3683.6,3670.9,3673.2,3230.6,8,0
GC,2025-05-20,3661.6,3736.0,3650.1,3732.8,3290.2,178,0
GC,2025-05-21,3751.7,3760.1,3740.1,3754.0,3311.4,298,0
GC,2025-05-22,3769.9,3770.6,3725.3,3732.6,3290.0,47,0
GC,2025-05-23,3770.6,3798.5,3766.1,3793.6,3351.0,45,0
GC,2025-05-26,3775.1,3783.6,3775.1,3783.6,3341.0,22,0
GC,2025-05-27,3763.6,3766.1,3738.9,3740.6,3298.0,106,0
GC,2025-05-29,3697.9,3771.4,3685.0,3754.1,3311.5,6403,0
GC,2025-05-30,3753.8,3760.6,3713.5,3732.0,3289.4,1232,0
