symbol,date,open,high,low,close,close_unadjusted,volume,is_roll_date
6E,2019-10-28,1.1408,1.1424,1.1407,1.1424,1.1119,40,0
6E,2019-10-29,1.1419,1.1437,1.1396,1.1433,1.1128,142,0
6E,2019-10-30,1.1437,1.1469,1.1421,1.1469,1.1164,96,0
6E,2019-10-31,1.1479,1.1491,1.1456,1.1473,1.1168,56,0
6E,2019-11-01,1.1469,1.1486,1.1445,1.1479,1.1174,58,0
6E,2019-11-04,1.1481,1.1488,1.1445,1.1445,1.114,47,0
6E,2019-11-05,1.1442,1.1448,1.1378,1.1388,1.1083,136,0
6E,2019-11-06,1.1381,1.14,1.1379,1.1385,1.108,44,0
6E,2019-11-07,1.1379,1.1401,1.1348,1.1355,1.1051,114,0
6E,2019-11-08,1.1359,1.1364,1.133,1.1332,1.1027,41,0
6E,2019-11-11,1.1341,1.1352,1.1338,1.1344,1.1039,17,0
6E,2019-11-12,1.134,1.1346,1.1316,1.132,1.1015,46,0
6E,2019-11-13,1.1319,1.1325,1.1305,1.1305,1.1,36,0
6E,2019-11-14,1.1309,1.1326,1.1297,1.1325,1.102,67,0
6E,2019-11-15,1.133,1.136,1.1322,1.136,1.1055,434,0
6E,2019-11-18,1.1367,1.1371,1.1366,1.1371,1.1066,24,0
6E,2019-11-19,1.1395,1.1407,1.1386,1.14,1.1096,113258,0
6E,2019-11-20,1.14,1.1404,1.1375,1.1398,1.1094,154399,0
6E,2019-11-21,1.1398,1.1418,1.1372,1.1385,1.108,146056,0
6E,2019-11-22,1.1385,1.1416,1.1334,1.1339,1.1034,160003,0
6E,2019-11-24,1.134,1.1341,1.1339,1.1341,1.1037,1146,0
6E,2019-11-25,1.1341,1.1352,1.1322,1.1328,1.1023,135080,0
